name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Sao Paulo,Brazil",2015-07-19,25.6,14.4,20.1,25.6,14.4,20.1,10.6,57.1,0,0,0,,,,37.1,18.1,11.6,1023,5.6,10,192.8,16.5,7,,2015-07-19T06:47:14,2015-07-19T17:38:45,0.12,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-20,26,14.1,20.4,26,14.1,20.4,10.5,54,0,0,0,,,,42.5,22.8,335,1020.4,69.3,10.3,178.8,15.4,7,,2015-07-20T06:46:56,2015-07-20T17:39:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-21,21.6,13.6,17.9,21.6,13.6,17.9,11.4,67,0.7,100,4.17,rain,,,40.7,26.6,304.7,1019.7,80.3,9.6,85.6,7.3,3,,2015-07-21T06:46:37,2015-07-21T17:39:37,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-22,15.6,13,14.2,15.6,13,14.2,11.3,82.3,0,0,0,,,,,19,118.8,1024.6,98.6,8.9,89.9,7.7,4,,2015-07-22T06:46:16,2015-07-22T17:40:03,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-23,20.5,14.1,16.9,20.5,14.1,16.9,13,77.9,0,0,0,,,,,20.6,83.9,1025.1,71,9.5,108.7,9.4,6,,2015-07-23T06:45:54,2015-07-23T17:40:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-24,25.6,15,19.1,25.6,15,19.1,13.2,72.2,11,100,4.17,rain,,,33.5,18.5,32.9,1021.8,62.4,8.6,170.6,14.5,7,,2015-07-24T06:45:31,2015-07-24T17:40:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-25,16.5,14.1,15.6,16.5,14.1,15.6,13.8,89.1,0,0,0,,,,,12.7,151.8,1020.6,92.8,7.6,99.8,8.7,4,,2015-07-25T06:45:07,2015-07-25T17:41:21,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-26,23,12.2,16.2,23,12.2,16.2,11.2,75,0,0,0,,,,,19.6,206.6,1020.5,50.9,9.8,196.8,17,7,,2015-07-26T06:44:42,2015-07-26T17:41:47,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-27,22.6,10.2,16.2,22.6,10.2,16.2,8.5,64.8,0,0,0,,,,,11.2,62.9,1020.8,7.4,9.6,203.5,17.7,7,,2015-07-27T06:44:15,2015-07-27T17:42:13,0.38,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-28,24.2,11,16.3,24.2,11,16.3,9.2,69,0,0,0,,,,,11.3,53.8,1021.9,27.7,6.5,209.7,18.1,8,,2015-07-28T06:43:48,2015-07-28T17:42:39,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-29,24.1,10.4,16.3,24.1,10.4,16.3,10,69.3,0,0,0,,,,,13.3,125.7,1023.9,9.1,6.8,208.3,18.1,7,,2015-07-29T06:43:19,2015-07-29T17:43:05,0.44,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-30,26.6,11.9,16.7,26.6,11.9,16.7,11,73,0,0,0,,,,,17.9,80.9,1023.9,25.3,5.9,212.6,18.3,8,,2015-07-30T06:42:49,2015-07-30T17:43:31,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-07-31,26,14.9,19.2,26,14.9,19.2,12.5,69.2,0,0,0,,,,,11.7,43.6,1023.3,49.9,7.3,199.5,17.4,7,,2015-07-31T06:42:18,2015-07-31T17:43:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-01,26.9,13.8,20.2,26.5,13.8,20.2,10.1,56.3,0,0,0,,,,31.7,13,72.3,1022.7,2.7,9.8,208.7,18.1,7,,2015-08-01T06:41:46,2015-08-01T17:44:22,0.54,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-02,26,13.1,19.8,26,13.1,19.8,9.7,54.3,0,0,0,,,,37.1,18.2,332.7,1020.4,0,10.6,209.7,18.1,7,,2015-08-02T06:41:13,2015-08-02T17:44:47,0.58,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-03,27,12.6,20.5,26.6,12.6,20.5,9.8,53.9,0,0,0,,,,53.6,24.3,303,1020.7,3.4,10.5,213,18.3,8,,2015-08-03T06:40:38,2015-08-03T17:45:13,0.61,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-04,27.5,13.6,20.7,26.6,13.6,20.6,10,53.8,0,0,0,,,,,13.6,74,1022.3,7.2,9.9,210.1,18.1,7,,2015-08-04T06:40:03,2015-08-04T17:45:38,0.65,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-05,26.6,14.2,21,26.6,14.2,21,9.5,50.5,0,0,0,,,,35.3,17.6,13.4,1021.1,11.7,10.3,209.2,18.1,7,,2015-08-05T06:39:27,2015-08-05T17:46:03,0.68,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-06,27,17.3,21.8,26.3,17.3,21.7,8.7,44.5,0,0,0,,,,,14.4,42,1019.4,24.8,10.6,200.7,17.3,7,,2015-08-06T06:38:49,2015-08-06T17:46:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-07,28.5,14.6,22.2,27.4,14.6,22,9,45.2,0,0,0,,,,31.7,15.8,46.4,1019.4,11.2,10.5,214.3,18.3,8,,2015-08-07T06:38:11,2015-08-07T17:46:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-08,27.6,15.2,21.7,26.8,15.2,21.6,9.8,48.7,0,0,0,,,,33.5,22.1,112,1021.4,4.9,10.5,214.6,18.4,8,,2015-08-08T06:37:32,2015-08-08T17:47:17,0.79,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-09,25.5,15.8,19.5,25.5,15.8,19.5,13.7,71.4,0,0,0,,,,,20.1,110,1022.3,33.2,7.8,210.4,17.9,8,,2015-08-09T06:36:51,2015-08-09T17:47:41,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-10,27,16.3,20.6,26.6,16.3,20.6,12.9,64.8,0,0,0,,,,35.3,16.2,73,1024.3,31.4,10.5,218.8,19,8,,2015-08-10T06:36:10,2015-08-10T17:48:05,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-11,27,15.9,20,26.6,15.9,19.9,12.1,63.8,0,0,0,,,,31.7,19.8,93.8,1024.7,4.5,9.4,221.1,19.1,8,,2015-08-11T06:35:28,2015-08-11T17:48:29,0.89,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-12,26,12.3,18.8,26,12.3,18.8,11.9,68.9,0,0,0,,,,,12.5,96,1024.2,3.2,8,223.3,19.2,8,,2015-08-12T06:34:44,2015-08-12T17:48:52,0.93,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-13,27.5,11.3,19.6,26.7,11.3,19.5,10.9,62.1,0,0,0,,,,39.9,17.3,88.3,1023.5,2.7,9.3,225.4,19.3,8,,2015-08-13T06:34:00,2015-08-13T17:49:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-14,27,14.1,20.1,26.5,14.1,20.1,11.6,61.3,0,0,0,,,,,13.8,49.4,1023.3,2.7,8.8,226.4,19.6,8,,2015-08-14T06:33:15,2015-08-14T17:49:39,0,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-15,26.6,14.6,21.4,26.6,14.6,21.4,10.1,50.6,0,0,0,,,,46.4,20.4,13.3,1022.8,20.7,10.6,222.3,19.2,8,,2015-08-15T06:32:30,2015-08-15T17:50:02,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-16,26.5,15.7,21,26.5,15.7,21,11.1,55.4,0,0,0,,,,,21,105.3,1024.1,9.7,10.5,225.2,19.4,8,,2015-08-16T06:31:43,2015-08-16T17:50:25,0.07,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-17,27,14.9,20.6,26.5,14.9,20.6,11.2,59,0,0,0,,,,63,14.1,93.4,1023.2,15.9,9.5,216.9,18.7,8,,2015-08-17T06:30:55,2015-08-17T17:50:47,0.1,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-18,26.1,17.3,21.4,26.1,17.3,21.4,10,50.3,0,0,0,,,,42.5,21.8,15.3,1020.6,58.8,10.4,125,10.7,6,,2015-08-18T06:30:07,2015-08-18T17:51:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-19,28,17.1,22.1,27.4,17.1,22,10.6,49.8,0,0,0,,,,52.9,30.2,304.6,1016.6,36.2,10.2,226.2,19.4,8,,2015-08-19T06:29:18,2015-08-19T17:51:32,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-20,19.1,13,15.8,19.1,13,15.8,11.4,75.6,0,0,0,,,,27.7,22.4,147.1,1020.9,81.5,9.6,198.6,17,7,,2015-08-20T06:28:28,2015-08-20T17:51:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-21,21.5,13.9,16.6,21.5,13.9,16.6,11.6,73.4,0,0,0,,,,,21.4,133.3,1021.2,84.5,10.1,171.7,14.9,7,,2015-08-21T06:27:37,2015-08-21T17:52:15,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-22,24.6,13,17.7,24.6,13,17.7,12.5,73.7,0,0,0,,,,,17.6,120.1,1018.7,42.6,8.4,235.9,20.5,8,,2015-08-22T06:26:46,2015-08-22T17:52:37,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-23,29.6,13.3,20.1,27.9,13.3,19.9,12,66.1,0,0,0,,,,38.9,23.5,256.3,1017.3,33.5,8.2,194.3,16.8,7,,2015-08-23T06:25:54,2015-08-23T17:52:58,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-24,19,14.6,16.9,19,14.6,16.9,13.1,78.6,1.2,100,8.33,rain,,,35.3,25,143.4,1020.4,87.2,9.4,86.6,7.6,4,,2015-08-24T06:25:01,2015-08-24T17:53:19,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-25,19.5,14.1,16.3,19.5,14.1,16.3,13.5,83.7,0.4,100,4.17,rain,,,,15.8,133.9,1020.2,86.4,8.1,65.5,5.7,2,,2015-08-25T06:24:08,2015-08-25T17:53:40,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-26,24,15,18.7,24,15,18.7,13.5,72.8,0,0,0,,,,,21.4,83,1019.3,55,8,218,18.9,8,,2015-08-26T06:23:14,2015-08-26T17:54:01,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-27,17.9,14.3,16.2,17.9,14.3,16.2,13.2,82.5,16,100,8.33,rain,,,42.6,24.4,5.4,1019.1,76.1,8.3,153.3,13.3,6,,2015-08-27T06:22:19,2015-08-27T17:54:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-28,20.6,12.4,16.3,20.6,12.4,16.3,11.3,73.6,0,0,0,,,,27.7,19.1,125.8,1023.5,33.4,10,247.9,21.5,9,,2015-08-28T06:21:24,2015-08-28T17:54:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-29,26.5,12,17.8,26.5,12,17.8,11.4,70.1,0,0,0,,,,,16.4,99.5,1023.2,22.5,9.1,247.6,21.6,9,,2015-08-29T06:20:29,2015-08-29T17:55:02,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-30,31.5,15.3,21.9,29.6,15.3,21.5,12,59.4,0,0,0,,,,,11.2,42.7,1021.8,11.2,10.3,258,22.3,9,,2015-08-30T06:19:32,2015-08-30T17:55:22,0.53,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-08-31,31.1,14.7,23.7,29.7,14.7,23.3,11.8,51,0,0,0,,,,27.7,16.8,313.7,1020.9,5.6,10.4,255.1,22.1,9,,2015-08-31T06:18:36,2015-08-31T17:55:42,0.56,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-01,30,15.6,20.8,28.4,15.6,20.6,13.1,64.9,0,0,0,,,,44.6,29.5,182.2,1022,48.8,9.8,238.6,20.5,9,,2015-09-01T06:17:38,2015-09-01T17:56:01,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-02,18.2,14.1,15.7,18.2,14.1,15.7,12.2,80.2,0,0,0,,,,,23.3,145.6,1022.6,98.5,8.8,100.7,8.6,4,,2015-09-02T06:16:41,2015-09-02T17:56:21,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-03,24.1,15,18.5,24.1,15,18.5,12.4,69,0,0,0,,,,,18.1,109.4,1018.6,62,9.1,216.7,18.8,8,,2015-09-03T06:15:42,2015-09-03T17:56:41,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-04,18.1,15.5,16.5,18.1,15.5,16.5,12.8,78.8,7.1,100,8.33,rain,,,,18.7,130.8,1018.7,74.4,8.4,160.6,13.8,6,,2015-09-04T06:14:44,2015-09-04T17:57:00,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-05,17.7,14.9,15.9,17.7,14.9,15.9,12.2,79,0,0,0,,,,,20.6,114.1,1020.4,94.4,9.8,164.4,14.3,6,,2015-09-05T06:13:45,2015-09-05T17:57:19,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-06,19.6,14,16.4,19.6,14,16.4,12.5,77.7,1,100,4.17,rain,,,,19.2,78.8,1017.1,68,8.9,142.3,12.4,6,,2015-09-06T06:12:46,2015-09-06T17:57:38,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-07,23.6,15.9,18.8,23.6,15.9,18.8,15.5,81.6,2,100,4.17,rain,,,42.5,23.2,44.1,1014.3,64.4,7.8,129.5,11.3,7,,2015-09-07T06:11:46,2015-09-07T17:57:58,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-08,19,16.2,17.6,19,16.2,17.6,15.6,88.3,76,100,12.5,rain,,,83.5,22.1,356.7,1011.9,79.6,6.5,81.1,6.9,3,,2015-09-08T06:10:46,2015-09-08T17:58:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-09,22,15.9,18.6,22,15.9,18.6,14.1,75.6,0,0,0,,,,59.6,22.9,308.6,1015.2,69.6,9.5,197,17.2,8,,2015-09-09T06:09:46,2015-09-09T17:58:36,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-10,25,14.1,18.5,25,14.1,18.5,15,81.5,7,100,4.17,rain,,,46.8,26.2,14.5,1015.2,83.2,6.9,231,20,9,,2015-09-10T06:08:45,2015-09-10T17:58:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-11,21.8,14.6,18.6,21.8,14.6,18.6,15.3,81.4,41.1,100,12.5,rain,,,51.8,26.5,316.3,1014.7,93.9,8.8,199.5,17.3,8,,2015-09-11T06:07:44,2015-09-11T17:59:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-12,15.5,13.4,14.3,15.5,13.4,14.3,11.8,85.1,0.1,100,4.17,rain,,,,21.1,133.5,1020.7,95.8,8.2,86.5,7.5,3,,2015-09-12T06:06:43,2015-09-12T17:59:33,0.98,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-13,16,13,14.1,16,13,14.1,11.5,84.8,0,0,0,,,,,20.8,133.5,1023,97.5,7.9,151.1,13,6,,2015-09-13T06:05:42,2015-09-13T17:59:52,0,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-14,20.6,13,16,20.6,13,16,12.2,79.1,0,0,0,,,,38.9,20.6,130.7,1023.6,92.3,9.5,212,18.5,8,,2015-09-14T06:04:41,2015-09-14T18:00:10,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-15,29.4,15.9,20.3,29.3,15.9,20.3,14.9,73.3,0,0,0,,,,,21.4,91.8,1020.7,54.2,9,255.9,22.2,9,,2015-09-15T06:03:39,2015-09-15T18:00:29,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-16,32,18.9,25.1,31.5,18.9,24.9,15.6,60.3,0,0,0,,,,49.7,24.7,358.2,1017.4,19.5,9.6,267.3,23.1,9,,2015-09-16T06:02:37,2015-09-16T18:00:48,0.11,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-17,33,20.3,27.1,31.7,20.3,26.6,13.9,46.6,0,0,0,,,,42.5,23.8,348.5,1016.9,50.4,10.5,259.7,22.4,9,,2015-09-17T06:01:36,2015-09-17T18:01:07,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-18,33.9,20,26.8,32.5,20,26.3,14.2,50.5,0,0,0,,,,42.5,16.8,307.1,1017.8,27.2,10,275.5,23.8,9,,2015-09-18T06:00:34,2015-09-18T18:01:27,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-19,34.6,19.4,26.6,32.7,19.4,26,13.4,50.9,0,0,0,,,,,20.3,82.6,1018.8,12,10.3,281.1,24.4,9,,2015-09-19T05:59:32,2015-09-19T18:01:46,0.21,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-20,31.7,18.6,22.9,30.9,18.6,23,16.4,69.7,0,0,0,,,,,21.9,153.5,1019.2,50.5,9.2,280,24.2,9,,2015-09-20T05:58:30,2015-09-20T18:02:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-21,32,18,23.6,30.2,18,23.4,14.3,60.4,0,0,0,,,,,16.7,93.2,1017.9,20,9.5,288.6,25,10,,2015-09-21T05:57:28,2015-09-21T18:02:24,0.25,Clear,Partly cloudy throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-22,32.5,17.7,24.8,30.7,17.7,24.2,10.6,46.1,0,0,0,,,,31.7,24.4,147,1016.8,0.4,10.3,290.3,25,10,,2015-09-22T05:56:26,2015-09-22T18:02:44,0.31,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-23,33,16.9,25.3,31.2,16.9,24.6,10.3,43.8,0,0,0,,,,37.1,17.8,169,1015.7,0,9.7,289.9,25.1,9,,2015-09-23T05:55:24,2015-09-23T18:03:04,0.35,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-24,34.4,17.9,27.8,32.2,17.9,26.9,9.2,33.5,0,0,0,,,,46.4,23.5,305.7,1014.2,0,10.3,289.6,24.8,10,,2015-09-24T05:54:23,2015-09-24T18:03:23,0.38,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-25,30.2,19.5,23.5,29.3,19.5,23.5,13.8,57.2,21,100,8.33,rain,,,55.4,22.7,121.2,1016.4,38.9,8.1,245.4,21.2,8,,2015-09-25T05:53:21,2015-09-25T18:03:43,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBST,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-26,24.1,18.7,20.5,24.1,18.7,20.5,17.7,84.5,0.6,100,4.17,rain,,,,15.6,78.7,1019.6,66.3,7.9,174.9,15.3,8,,2015-09-26T05:52:20,2015-09-26T18:04:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-09-27,30.6,18.9,23,30.6,18.9,23.1,17.4,73.6,8,100,4.17,rain,,,38.9,18.6,58.7,1015.6,50.4,8.1,240.8,20.9,9,,2015-09-27T05:51:18,2015-09-27T18:04:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
